Unnamed: 0,sysEname,time,triggername,is_root
49,SYS_4,2019-06-24 22:36:46,"主机node_77 ping丢包率100%,服务器宕机",0
50,SYS_6,2019-06-24 22:36:47,主机node_35 网卡eth0 发送流量持续10分钟平均值大于800M,0
51,SYS_1,2019-06-24 22:36:48,主机node_93 网卡eth0 发送流量持续10分钟平均值大于800M,0
52,SYS_2,2019-06-24 22:36:50,主机node_91 FullGC次数：32次（大于阈值：10次）,0
53,SYS_4,2019-06-24 22:36:50,主机node_36 sdd IO使用率持续30分钟大于90%,0
54,SYS_8,2019-06-24 22:36:51,"主机node_87 空闲CPU为1.52%,持续15分钟小于10%",0
55,SYS_3,2019-06-24 22:36:56,主机node_20 Nginx 80端口的连接数大于2000,1
56,SYS_5,2019-06-24 22:36:57,主机node_74 日志产生ERROR信息,0
57,SYS_9,2019-06-24 22:37:00,主机node_68 **application 停止运行,0
58,SYS_4,2019-06-24 22:37:02,主机node_69 日志报错:无法获取连接,0
59,SYS_10,2019-06-24 22:37:03,主机node_96 分区剩余空间小于阀值10%,0
60,SYS_8,2019-06-24 22:37:03,主机node_95 网卡eth0 发送流量持续10分钟平均值大于800M,0
61,SYS_8,2019-06-24 22:37:04,主机node_49 url:http://node_49:8080访问失败,0
62,SYS_7,2019-06-24 22:37:04,主机node_89 url:http://node_89:8080访问失败,0
63,SYS_8,2019-06-24 22:37:04,主机node_88 网卡eth0 接收流量持续10分钟平均值大于300M,0
64,SYS_4,2019-06-24 22:37:04,主机node_62 上I/O等待负载大于50%,0
65,SYS_7,2019-06-24 22:37:04,主机node_53 日志报错:无法获取连接,0
66,SYS_3,2019-06-24 22:37:06,主机node_20 Nginx 80端口的连接数大于2000,1
67,SYS_4,2019-06-24 22:37:06,"主机node_77 ping丢包率100%,服务器宕机",0
68,SYS_4,2019-06-24 22:37:09,主机node_36 ping延迟时间持续3分钟大于100ms,0
69,SYS_4,2019-06-24 22:37:09,主机node_81 上I/O等待负载持续15分钟超过10%,0
70,SYS_4,2019-06-24 22:37:09,主机node_34 上CPU Steal Time持续5分钟超过10%,0
71,SYS_4,2019-06-24 22:37:09,"主机node_72 空闲CPU为4.37%,持续15分钟小于10%",0
72,SYS_2,2019-06-24 22:37:10,主机node_91 FullGC次数：32次（大于阈值：10次）,0
73,SYS_9,2019-06-24 22:37:10,主机node_68 **application 停止运行,0
74,SYS_5,2019-06-24 22:37:11,主机node_38 网卡eth0 接收流量持续10分钟平均值大于300M,0
75,SYS_4,2019-06-24 22:37:12,主机node_69 日志报错:无法获取连接,0
76,SYS_4,2019-06-24 22:37:14,主机node_62 上I/O等待负载大于50%,0
77,SYS_7,2019-06-24 22:37:14,主机node_89 url:http://node_89:8080访问失败,0
78,SYS_3,2019-06-24 22:37:16,主机node_20 Nginx 80端口的连接数大于2000,1
79,SYS_3,2019-06-24 22:37:16,主机node_39 上I/O等待负载持续15分钟超过10%,0
80,SYS_2,2019-06-24 22:37:16,"主机node_7 空闲CPU为4.0%,持续15分钟小于10%",0
81,SYS_1,2019-06-24 22:37:17,主机node_0 日志产生ERROR信息,0
82,SYS_1,2019-06-24 22:37:23,主机node_73 空闲交换空间小于50%,0
83,SYS_7,2019-06-24 22:37:23,主机node_23 Nginx 80端口的连接数大于2000,0
84,SYS_8,2019-06-24 22:37:23,主机node_95 网卡eth0 发送流量持续10分钟平均值大于800M,0
85,SYS_8,2019-06-24 22:37:24,主机node_88 网卡eth0 接收流量持续10分钟平均值大于300M,0
86,SYS_4,2019-06-24 22:37:24,主机node_62 上I/O等待负载大于50%,0
87,SYS_3,2019-06-24 22:37:24,主机node_97 网卡eth0 接收流量持续10分钟平均值大于180M,0
88,SYS_4,2019-06-24 22:37:26,"主机node_77 ping丢包率100%,服务器宕机",0
89,SYS_9,2019-06-24 22:37:30,主机node_68 **application 停止运行,0
90,SYS_5,2019-06-24 22:37:31,"主机node_6 ping丢包率100%,服务器宕机",0
91,SYS_4,2019-06-24 22:37:32,主机node_5 上CPU Steal Time持续5分钟超过10%,0
92,SYS_2,2019-06-24 22:37:32,主机node_30 HTTP:http://*************，慢响应（调用耗时超过1000ms）次数：309次（大于阈值：200次）,0
93,SYS_8,2019-06-24 22:37:33,主机node_95 网卡eth0 发送流量持续10分钟平均值大于800M,0
94,SYS_8,2019-06-24 22:37:34,主机node_49 url:http://node_49:8080访问失败,0
95,SYS_8,2019-06-24 22:37:34,主机node_79 **** 请求延时大于5分钟,0
96,SYS_2,2019-06-24 22:37:36,"主机node_7 空闲CPU为4.0%,持续15分钟小于10%",0
97,SYS_1,2019-06-24 22:37:37,主机node_0 日志产生ERROR信息,0
98,SYS_5,2019-06-24 22:37:38,主机node_2 上CPU Steal Time持续5分钟超过10%,0
99,SYS_2,2019-06-24 22:37:40,主机node_91 FullGC次数：32次（大于阈值：10次）,0
100,SYS_2,2019-06-24 22:37:40,主机node_8 url:http://node_8:80//访问失败,0
101,SYS_4,2019-06-24 22:37:42,主机node_69 日志报错:无法获取连接,0
102,SYS_9,2019-06-24 22:37:44,"主机node_80 空闲CPU为1.52%,持续15分钟小于10%",0
103,SYS_8,2019-06-24 22:37:44,主机node_79 **** 请求延时大于5分钟,0
104,SYS_4,2019-06-24 22:37:44,主机node_62 上I/O等待负载大于50%,0
105,SYS_2,2019-06-24 22:37:46,"主机node_7 空闲CPU为4.0%,持续15分钟小于10%",0
106,SYS_6,2019-06-24 22:37:50,主机node_56 日志报错:无法获取连接,0
107,SYS_2,2019-06-24 22:37:50,主机node_8 url:http://node_8:80//访问失败,0
108,SYS_4,2019-06-24 22:37:52,主机node_69 日志报错:无法获取连接,0
109,SYS_10,2019-06-24 22:37:52,主机node_64 JBOSS 8080端口的连接数大于400,0
110,SYS_8,2019-06-24 22:37:54,主机node_88 网卡eth0 接收流量持续10分钟平均值大于300M,0
111,SYS_5,2019-06-24 22:37:57,主机node_74 日志产生ERROR信息,0
112,SYS_9,2019-06-24 22:38:00,主机node_92 分区剩余空间小于阀值10%,0
113,SYS_2,2019-06-24 22:38:00,主机node_8 url:http://node_8:80//访问失败,0
114,SYS_8,2019-06-24 22:38:01,"主机node_87 空闲CPU为1.52%,持续15分钟小于10%",0
115,SYS_10,2019-06-24 22:38:02,主机node_64 JBOSS 8080端口的连接数大于400,0
116,SYS_7,2019-06-24 22:38:04,主机node_53 日志报错:无法获取连接,0
117,SYS_8,2019-06-24 22:38:04,主机node_79 **** 请求延时大于5分钟,0
118,SYS_4,2019-06-24 22:38:04,主机node_62 上I/O等待负载大于50%,0
119,SYS_1,2019-06-24 22:38:07,主机node_0 日志产生ERROR信息,0
120,SYS_5,2019-06-24 22:38:08,主机node_2 上CPU Steal Time持续5分钟超过10%,0
121,SYS_4,2019-06-24 22:38:09,"主机node_72 空闲CPU为4.37%,持续15分钟小于10%",0
122,SYS_4,2019-06-24 22:38:09,主机node_36 ping延迟时间持续3分钟大于100ms,0
123,SYS_4,2019-06-24 22:38:09,主机node_34 上CPU Steal Time持续5分钟超过10%,0
124,SYS_4,2019-06-24 22:38:09,主机node_81 上I/O等待负载持续15分钟超过10%,0
125,SYS_2,2019-06-24 22:38:12,"主机node_70 空闲CPU为1.52%,持续15分钟小于10%",0
126,SYS_4,2019-06-24 22:38:12,主机node_69 日志报错:无法获取连接,0
127,SYS_4,2019-06-24 22:38:14,主机node_62 上I/O等待负载大于50%,0
128,SYS_6,2019-06-24 22:38:14,主机node_46 url:http://node_46:8080访问失败,0
129,SYS_4,2019-06-24 22:38:15,主机node_34 HTTP:http://*************，慢响应（调用耗时超过1000ms）次数：309次（大于阈值：200次）,0
130,SYS_3,2019-06-24 22:38:16,主机node_20 Nginx 80端口的连接数大于2000,1
131,SYS_2,2019-06-24 22:38:16,"主机node_7 空闲CPU为4.0%,持续15分钟小于10%",0
132,SYS_7,2019-06-24 22:38:20,主机node_54 日志中有No route to host信息,0
133,SYS_2,2019-06-24 22:38:22,"主机node_70 空闲CPU为1.52%,持续15分钟小于10%",0
134,SYS_9,2019-06-24 22:38:22,主机node_66 日志中有No route to host信息,0
135,SYS_2,2019-06-24 22:38:22,主机node_30 HTTP:http://*************，慢响应（调用耗时超过1000ms）次数：309次（大于阈值：200次）,0
136,SYS_10,2019-06-24 22:38:23,主机node_96 分区剩余空间小于阀值10%,0
137,SYS_8,2019-06-24 22:38:24,主机node_88 网卡eth0 接收流量持续10分钟平均值大于300M,0
138,SYS_7,2019-06-24 22:38:24,主机node_89 url:http://node_89:8080访问失败,0
139,SYS_7,2019-06-24 22:38:24,主机node_53 日志报错:无法获取连接,0
140,SYS_4,2019-06-24 22:38:24,主机node_62 上I/O等待负载大于50%,0
141,SYS_6,2019-06-24 22:38:24,主机node_46 url:http://node_46:8080访问失败,0
142,SYS_4,2019-06-24 22:38:29,主机node_34 上CPU Steal Time持续5分钟超过10%,0
143,SYS_4,2019-06-24 22:38:29,主机node_81 上I/O等待负载持续15分钟超过10%,0
144,SYS_4,2019-06-24 22:38:29,主机node_36 ping延迟时间持续3分钟大于100ms,0
145,SYS_4,2019-06-24 22:38:29,"主机node_72 空闲CPU为4.37%,持续15分钟小于10%",0
146,SYS_2,2019-06-24 22:38:30,主机node_8 url:http://node_8:80//访问失败,0
147,SYS_5,2019-06-24 22:38:31,主机node_38 网卡eth0 接收流量持续10分钟平均值大于300M,0
148,SYS_4,2019-06-24 22:38:32,主机node_69 日志报错:无法获取连接,0
149,SYS_9,2019-06-24 22:38:32,主机node_66 日志中有No route to host信息,0
150,SYS_6,2019-06-24 22:38:34,主机node_46 url:http://node_46:8080访问失败,0
151,SYS_1,2019-06-24 22:38:34,主机node_58 网卡eth0 接收流量持续10分钟平均值大于180M,0
152,SYS_8,2019-06-24 22:38:34,主机node_88 网卡eth0 接收流量持续10分钟平均值大于300M,0
153,SYS_4,2019-06-24 22:38:34,主机node_62 上I/O等待负载大于50%,0
154,SYS_1,2019-06-24 22:38:37,主机node_0 日志产生ERROR信息,0
155,SYS_5,2019-06-24 22:38:37,主机node_74 日志产生ERROR信息,0
156,SYS_4,2019-06-24 22:38:39,主机node_81 上I/O等待负载持续15分钟超过10%,0
157,SYS_4,2019-06-24 22:38:39,"主机node_72 空闲CPU为4.37%,持续15分钟小于10%",0
158,SYS_4,2019-06-24 22:38:39,主机node_36 ping延迟时间持续3分钟大于100ms,0
159,SYS_4,2019-06-24 22:38:39,主机node_34 上CPU Steal Time持续5分钟超过10%,0
160,SYS_6,2019-06-24 22:38:40,主机node_56 日志报错:无法获取连接,0
161,SYS_4,2019-06-24 22:38:41,主机node_72 堆内存平均使用率：94.61%（大于阈值：90%）,0
162,SYS_5,2019-06-24 22:38:41,主机node_38 网卡eth0 接收流量持续10分钟平均值大于300M,0
163,SYS_4,2019-06-24 22:38:42,主机node_69 日志报错:无法获取连接,0
164,SYS_10,2019-06-24 22:38:43,主机node_52 端口6060通信异常,0
165,SYS_8,2019-06-24 22:38:43,主机node_95 网卡eth0 发送流量持续10分钟平均值大于800M,0
166,SYS_4,2019-06-24 22:38:44,主机node_62 上I/O等待负载大于50%,0
167,SYS_5,2019-06-24 22:38:47,主机node_74 日志产生ERROR信息,0
168,SYS_4,2019-06-24 22:38:49,"主机node_72 空闲CPU为4.37%,持续15分钟小于10%",0
169,SYS_4,2019-06-24 22:38:49,主机node_81 上I/O等待负载持续15分钟超过10%,0
170,SYS_4,2019-06-24 22:38:49,主机node_34 上CPU Steal Time持续5分钟超过10%,0
171,SYS_4,2019-06-24 22:38:49,主机node_36 ping延迟时间持续3分钟大于100ms,0
172,SYS_5,2019-06-24 22:38:51,"主机node_6 ping丢包率100%,服务器宕机",0
173,SYS_5,2019-06-24 22:38:51,主机node_38 网卡eth0 接收流量持续10分钟平均值大于300M,0
174,SYS_4,2019-06-24 22:38:52,主机node_69 日志报错:无法获取连接,0
175,SYS_7,2019-06-24 22:38:52,主机node_24 sdd IO使用率持续30分钟大于90%,0
176,SYS_10,2019-06-24 22:38:53,主机node_52 端口6060通信异常,0
177,SYS_8,2019-06-24 22:38:54,主机node_88 网卡eth0 接收流量持续10分钟平均值大于300M,0
178,SYS_2,2019-06-24 22:38:56,"主机node_7 空闲CPU为4.0%,持续15分钟小于10%",0
179,SYS_3,2019-06-24 22:38:56,主机node_39 上I/O等待负载持续15分钟超过10%,0
180,SYS_1,2019-06-24 22:38:57,主机node_0 日志产生ERROR信息,0
181,SYS_5,2019-06-24 22:38:58,主机node_2 上CPU Steal Time持续5分钟超过10%,0
182,SYS_4,2019-06-24 22:38:59,主机node_69 上CPU Steal Time持续5分钟超过10%,0
183,SYS_9,2019-06-24 22:39:00,主机node_68 **application 停止运行,0
184,SYS_4,2019-06-24 22:39:02,主机node_69 日志报错:无法获取连接,0
185,SYS_10,2019-06-24 22:39:03,主机node_52 端口6060通信异常,0
186,SYS_8,2019-06-24 22:39:03,主机node_95 网卡eth0 发送流量持续10分钟平均值大于800M,0
187,SYS_8,2019-06-24 22:39:04,主机node_88 网卡eth0 接收流量持续10分钟平均值大于300M,0
188,SYS_4,2019-06-24 22:39:04,主机node_62 上I/O等待负载大于50%,0
189,SYS_3,2019-06-24 22:39:06,主机node_20 Nginx 80端口的连接数大于2000,1
190,SYS_5,2019-06-24 22:39:07,主机node_74 日志产生ERROR信息,0
191,SYS_2,2019-06-24 22:39:10,主机node_91 FullGC次数：32次（大于阈值：10次）,0
192,SYS_2,2019-06-24 22:39:12,"主机node_70 空闲CPU为1.52%,持续15分钟小于10%",0
193,SYS_8,2019-06-24 22:39:13,主机node_95 网卡eth0 发送流量持续10分钟平均值大于800M,0
194,SYS_4,2019-06-24 22:39:14,主机node_62 上I/O等待负载大于50%,0
195,SYS_2,2019-06-24 22:39:16,"主机node_7 空闲CPU为4.0%,持续15分钟小于10%",0
196,SYS_5,2019-06-24 22:39:17,主机node_74 日志产生ERROR信息,0
197,SYS_6,2019-06-24 22:39:17,主机node_35 网卡eth0 发送流量持续10分钟平均值大于800M,0
198,SYS_1,2019-06-24 22:39:18,主机node_93 网卡eth0 发送流量持续10分钟平均值大于800M,0
199,SYS_7,2019-06-24 22:39:20,主机node_54 日志中有No route to host信息,0
200,SYS_2,2019-06-24 22:39:22,"主机node_70 空闲CPU为1.52%,持续15分钟小于10%",0
201,SYS_4,2019-06-24 22:39:22,主机node_69 日志报错:无法获取连接,0
202,SYS_4,2019-06-24 22:39:24,主机node_62 上I/O等待负载大于50%,0
203,SYS_3,2019-06-24 22:39:24,主机node_97 网卡eth0 接收流量持续10分钟平均值大于180M,0
204,SYS_8,2019-06-24 22:39:24,主机node_88 网卡eth0 接收流量持续10分钟平均值大于300M,0
205,SYS_2,2019-06-24 22:39:26,"主机node_7 空闲CPU为4.0%,持续15分钟小于10%",0
206,SYS_6,2019-06-24 22:39:27,主机node_35 网卡eth0 发送流量持续10分钟平均值大于800M,0
207,SYS_4,2019-06-24 22:39:29,主机node_81 上I/O等待负载持续15分钟超过10%,0
208,SYS_4,2019-06-24 22:39:29,"主机node_72 空闲CPU为4.37%,持续15分钟小于10%",0
209,SYS_4,2019-06-24 22:39:29,主机node_36 ping延迟时间持续3分钟大于100ms,0
210,SYS_4,2019-06-24 22:39:29,主机node_34 上CPU Steal Time持续5分钟超过10%,0
211,SYS_8,2019-06-24 22:39:31,"主机node_87 空闲CPU为1.52%,持续15分钟小于10%",0
212,SYS_4,2019-06-24 22:39:32,主机node_69 日志报错:无法获取连接,0
213,SYS_1,2019-06-24 22:39:33,主机node_73 空闲交换空间小于50%,0
214,SYS_8,2019-06-24 22:39:34,主机node_88 网卡eth0 接收流量持续10分钟平均值大于300M,0
215,SYS_4,2019-06-24 22:39:42,主机node_69 日志报错:无法获取连接,0
216,SYS_7,2019-06-24 22:39:44,主机node_53 日志报错:无法获取连接,0
217,SYS_8,2019-06-24 22:39:44,主机node_88 网卡eth0 接收流量持续10分钟平均值大于300M,0
218,SYS_3,2019-06-24 22:39:46,主机node_39 上I/O等待负载持续15分钟超过10%,0
219,SYS_5,2019-06-24 22:39:51,"主机node_6 ping丢包率100%,服务器宕机",0
220,SYS_4,2019-06-24 22:39:52,主机node_69 日志报错:无法获取连接,0
221,SYS_1,2019-06-24 22:39:53,主机node_73 空闲交换空间小于50%,0
222,SYS_8,2019-06-24 22:39:53,主机node_95 网卡eth0 发送流量持续10分钟平均值大于800M,0
223,SYS_8,2019-06-24 22:39:54,主机node_88 网卡eth0 接收流量持续10分钟平均值大于300M,0
224,SYS_2,2019-06-24 22:39:56,"主机node_7 空闲CPU为4.0%,持续15分钟小于10%",0
225,SYS_5,2019-06-24 22:39:58,主机node_2 上CPU Steal Time持续5分钟超过10%,0
226,SYS_4,2019-06-24 22:40:02,主机node_69 日志报错:无法获取连接,0
227,SYS_10,2019-06-24 22:40:02,主机node_64 JBOSS 8080端口的连接数大于400,0
228,SYS_8,2019-06-24 22:40:04,主机node_79 **** 请求延时大于5分钟,0
229,SYS_8,2019-06-24 22:40:04,主机node_88 网卡eth0 接收流量持续10分钟平均值大于300M,0
230,SYS_4,2019-06-24 22:40:12,主机node_5 上CPU Steal Time持续5分钟超过10%,0
231,SYS_4,2019-06-24 22:40:14,主机node_62 上I/O等待负载大于50%,0
232,SYS_3,2019-06-24 22:40:16,主机node_39 上I/O等待负载持续15分钟超过10%,0
233,SYS_3,2019-06-24 22:40:16,主机node_20 Nginx 80端口的连接数大于2000,1
234,SYS_5,2019-06-24 22:40:17,主机node_74 日志产生ERROR信息,0
235,SYS_5,2019-06-24 22:40:18,主机node_2 上CPU Steal Time持续5分钟超过10%,0
236,SYS_4,2019-06-24 22:40:19,主机node_81 上I/O等待负载持续15分钟超过10%,0
237,SYS_4,2019-06-24 22:40:19,主机node_34 上CPU Steal Time持续5分钟超过10%,0
238,SYS_4,2019-06-24 22:40:19,"主机node_72 空闲CPU为4.37%,持续15分钟小于10%",0
239,SYS_4,2019-06-24 22:40:19,主机node_36 ping延迟时间持续3分钟大于100ms,0
240,SYS_2,2019-06-24 22:40:20,主机node_91 FullGC次数：32次（大于阈值：10次）,0
241,SYS_6,2019-06-24 22:40:20,主机node_56 日志报错:无法获取连接,0
242,SYS_9,2019-06-24 22:40:22,主机node_66 日志中有No route to host信息,0
243,SYS_6,2019-06-24 22:40:24,主机node_46 url:http://node_46:8080访问失败,0
244,SYS_4,2019-06-24 22:40:24,主机node_62 上I/O等待负载大于50%,0
245,SYS_10,2019-06-24 22:40:25,主机node_11 空闲交换空间小于50%,0
246,SYS_3,2019-06-24 22:40:26,主机node_20 Nginx 80端口的连接数大于2000,1
247,SYS_2,2019-06-24 22:40:26,"主机node_7 空闲CPU为4.0%,持续15分钟小于10%",0
248,SYS_4,2019-06-24 22:40:29,主机node_81 上I/O等待负载持续15分钟超过10%,0
249,SYS_4,2019-06-24 22:40:29,"主机node_72 空闲CPU为4.37%,持续15分钟小于10%",0
250,SYS_4,2019-06-24 22:40:29,主机node_36 ping延迟时间持续3分钟大于100ms,0
251,SYS_4,2019-06-24 22:40:29,主机node_34 上CPU Steal Time持续5分钟超过10%,0
252,SYS_4,2019-06-24 22:40:29,主机node_81 ping丢包率当前值为25%，持续2分钟平均大于20%,0
253,SYS_5,2019-06-24 22:40:31,"主机node_6 ping丢包率100%,服务器宕机",0
254,SYS_4,2019-06-24 22:40:32,主机node_69 日志报错:无法获取连接,0
255,SYS_7,2019-06-24 22:40:32,主机node_24 sdd IO使用率持续30分钟大于90%,0
256,SYS_10,2019-06-24 22:40:33,主机node_52 端口6060通信异常,0
257,SYS_8,2019-06-24 22:40:34,主机node_79 **** 请求延时大于5分钟,0
258,SYS_4,2019-06-24 22:40:34,主机node_62 上I/O等待负载大于50%,0
259,SYS_8,2019-06-24 22:40:34,主机node_88 网卡eth0 接收流量持续10分钟平均值大于300M,0
260,SYS_7,2019-06-24 22:40:34,主机node_53 日志报错:无法获取连接,0
261,SYS_2,2019-06-24 22:40:36,"主机node_7 空闲CPU为4.0%,持续15分钟小于10%",0
262,SYS_6,2019-06-24 22:40:40,主机node_56 日志报错:无法获取连接,0
263,SYS_5,2019-06-24 22:40:41,主机node_38 网卡eth0 接收流量持续10分钟平均值大于300M,0
264,SYS_9,2019-06-24 22:40:42,主机node_66 日志中有No route to host信息,0
265,SYS_8,2019-06-24 22:40:43,主机node_95 网卡eth0 发送流量持续10分钟平均值大于800M,0
266,SYS_10,2019-06-24 22:40:43,主机node_96 分区剩余空间小于阀值10%,0
267,SYS_8,2019-06-24 22:40:44,主机node_88 网卡eth0 接收流量持续10分钟平均值大于300M,0
268,SYS_4,2019-06-24 22:40:44,主机node_62 上I/O等待负载大于50%,0
269,SYS_8,2019-06-24 22:40:44,主机node_49 url:http://node_49:8080访问失败,0
270,SYS_1,2019-06-24 22:40:44,主机node_58 网卡eth0 接收流量持续10分钟平均值大于180M,0
271,SYS_7,2019-06-24 22:40:44,主机node_53 日志报错:无法获取连接,0
272,SYS_2,2019-06-24 22:40:46,"主机node_7 空闲CPU为4.0%,持续15分钟小于10%",0
273,SYS_3,2019-06-24 22:40:46,主机node_39 上I/O等待负载持续15分钟超过10%,0
274,SYS_5,2019-06-24 22:40:47,主机node_74 日志产生ERROR信息,0
275,SYS_8,2019-06-24 22:40:53,主机node_95 网卡eth0 发送流量持续10分钟平均值大于800M,0
276,SYS_8,2019-06-24 22:40:54,主机node_88 网卡eth0 接收流量持续10分钟平均值大于300M,0
277,SYS_1,2019-06-24 22:40:54,主机node_58 网卡eth0 接收流量持续10分钟平均值大于180M,0
278,SYS_1,2019-06-24 22:40:55,主机node_83 分区剩余空间小于阀值10%,0
279,SYS_3,2019-06-24 22:40:56,主机node_20 Nginx 80端口的连接数大于2000,1
280,SYS_2,2019-06-24 22:40:56,"主机node_7 空闲CPU为4.0%,持续15分钟小于10%",0
281,SYS_5,2019-06-24 22:40:57,主机node_74 日志产生ERROR信息,0
282,SYS_5,2019-06-24 22:40:58,主机node_2 上CPU Steal Time持续5分钟超过10%,0
283,SYS_8,2019-06-24 22:41:01,"主机node_87 空闲CPU为1.52%,持续15分钟小于10%",0
284,SYS_5,2019-06-24 22:41:01,"主机node_6 ping丢包率100%,服务器宕机",0
285,SYS_4,2019-06-24 22:41:02,主机node_69 日志报错:无法获取连接,0
286,SYS_9,2019-06-24 22:41:02,主机node_66 日志中有No route to host信息,0
287,SYS_6,2019-06-24 22:41:03,"主机node_59 ping丢包率100%,服务器宕机",0
288,SYS_8,2019-06-24 22:41:03,主机node_95 网卡eth0 发送流量持续10分钟平均值大于800M,0
289,SYS_4,2019-06-24 22:41:04,主机node_62 上I/O等待负载大于50%,0
290,SYS_8,2019-06-24 22:41:04,主机node_79 **** 请求延时大于5分钟,0
291,SYS_4,2019-06-24 22:41:09,主机node_36 ping延迟时间持续3分钟大于100ms,0
292,SYS_4,2019-06-24 22:41:09,主机node_34 上CPU Steal Time持续5分钟超过10%,0
293,SYS_4,2019-06-24 22:41:09,"主机node_72 空闲CPU为4.37%,持续15分钟小于10%",0
294,SYS_4,2019-06-24 22:41:09,主机node_81 上I/O等待负载持续15分钟超过10%,0
295,SYS_2,2019-06-24 22:41:10,主机node_91 FullGC次数：32次（大于阈值：10次）,0
