Unnamed: 0,sysEname,time,triggername,is_root
64,SYS_6,2019-06-15 05:05:20,主机node_67 FullGC次数：23次（大于阈值：10次）,0
65,SYS_9,2019-06-15 05:05:20,主机node_12 ping延迟时间持续3分钟大于100ms,0
66,SYS_3,2019-06-15 05:05:20,主机node_20 **application 停止运行,0
67,SYS_10,2019-06-15 05:05:20,主机node_40 端口8080通信异常,1
68,SYS_3,2019-06-15 05:05:22,"主机node_86 ping丢包率100%,服务器宕机",0
69,SYS_10,2019-06-15 05:05:23,"主机node_11 空闲CPU为0.1%,持续15分钟小于10%",0
70,SYS_10,2019-06-15 05:05:23,"主机node_90 空闲CPU为0.1%,持续15分钟小于10%",0
71,SYS_2,2019-06-15 05:05:23,主机node_70 网卡eth0 接收流量持续10分钟平均值大于180M,0
72,SYS_9,2019-06-15 05:05:23,主机node_68 网卡eth0 发送流量持续30分钟平均值大于700M,0
73,SYS_10,2019-06-15 05:05:23,主机node_42 上I/O等待负载大于50%,0
74,SYS_4,2019-06-15 05:05:24,主机node_36 Nginx 80端口的连接数大于2000,0
75,SYS_7,2019-06-15 05:05:25,主机node_89 **** 请求延时大于5分钟,0
76,SYS_6,2019-06-15 05:05:25,主机node_32 网卡eth0 发送流量持续30分钟平均值大于700M,0
77,SYS_8,2019-06-15 05:05:26,主机node_43 网卡eth0 发送流量持续10分钟平均值大于800M,0
78,SYS_5,2019-06-15 05:05:26,主机node_14 日志产生ERROR信息,0
79,SYS_6,2019-06-15 05:05:26,主机node_48 日志报错:无法获取连接,0
80,SYS_5,2019-06-15 05:05:28,主机node_6 上I/O等待负载持续15分钟超过10%,0
81,SYS_3,2019-06-15 05:05:30,主机node_20 **application 停止运行,0
82,SYS_6,2019-06-15 05:05:31,主机node_56 HTTP:http://*************，慢响应（调用耗时超过1000ms）次数：309次（大于阈值：200次）,0
83,SYS_10,2019-06-15 05:05:33,主机node_42 上I/O等待负载大于50%,0
84,SYS_10,2019-06-15 05:05:33,"主机node_90 空闲CPU为0.1%,持续15分钟小于10%",0
85,SYS_10,2019-06-15 05:05:33,"主机node_11 空闲CPU为0.1%,持续15分钟小于10%",0
86,SYS_2,2019-06-15 05:05:35,主机node_30 **application 停止运行,0
87,SYS_5,2019-06-15 05:05:35,主机node_85 网卡eth0 接收流量持续10分钟平均值大于300M,0
88,SYS_10,2019-06-15 05:05:35,主机node_64 端口80通信异常,0
89,SYS_6,2019-06-15 05:05:35,主机node_32 网卡eth0 发送流量持续30分钟平均值大于700M,0
90,SYS_5,2019-06-15 05:05:36,主机node_14 日志产生ERROR信息,0
91,SYS_8,2019-06-15 05:05:36,主机node_41 url:http://node_41:8080访问失败,0
92,SYS_1,2019-06-15 05:05:36,主机node_17 网卡eth0 接收流量持续10分钟平均值大于300M,0
93,SYS_10,2019-06-15 05:05:38,主机node_29 上I/O等待负载大于50%,0
94,SYS_10,2019-06-15 05:05:38,主机node_96 上I/O等待负载大于50%,0
95,SYS_3,2019-06-15 05:05:38,主机node_28 日志中有No route to host信息,0
96,SYS_10,2019-06-15 05:05:38,主机node_64 上CPU Steal Time持续5分钟超过10%,0
97,SYS_6,2019-06-15 05:05:39,主机node_59 日志中有No route to host信息,0
98,SYS_1,2019-06-15 05:05:40,主机node_31 上CPU Steal Time持续5分钟超过10%,0
99,SYS_10,2019-06-15 05:05:42,主机node_40 上I/O等待负载持续15分钟超过10%,0
100,SYS_10,2019-06-15 05:05:43,"主机node_90 空闲CPU为0.1%,持续15分钟小于10%",0
101,SYS_2,2019-06-15 05:05:43,主机node_70 网卡eth0 接收流量持续10分钟平均值大于180M,0
102,SYS_10,2019-06-15 05:05:43,"主机node_11 空闲CPU为0.1%,持续15分钟小于10%",0
103,SYS_10,2019-06-15 05:05:43,主机node_42 上I/O等待负载大于50%,0
104,SYS_10,2019-06-15 05:05:45,主机node_64 端口80通信异常,0
105,SYS_6,2019-06-15 05:05:45,主机node_32 网卡eth0 发送流量持续30分钟平均值大于700M,0
106,SYS_9,2019-06-15 05:05:45,主机node_80 网卡eth0 发送流量持续10分钟平均值大于800M,0
107,SYS_8,2019-06-15 05:05:46,主机node_41 url:http://node_41:8080访问失败,0
108,SYS_8,2019-06-15 05:05:49,主机node_49 端口6060通信异常,0
109,SYS_1,2019-06-15 05:05:49,主机node_4 FullGC平均耗时：2118ms（大于阈值：1000ms）,0
110,SYS_6,2019-06-15 05:05:49,主机node_59 日志中有No route to host信息,0
111,SYS_3,2019-06-15 05:05:50,主机node_20 **application 停止运行,0
112,SYS_6,2019-06-15 05:05:50,主机node_67 FullGC次数：23次（大于阈值：10次）,0
113,SYS_5,2019-06-15 05:05:51,主机node_65 网卡eth0 发送流量持续10分钟平均值大于800M,0
114,SYS_2,2019-06-15 05:05:52,主机node_7 上CPU Steal Time持续5分钟超过10%,0
115,SYS_10,2019-06-15 05:05:52,主机node_40 上I/O等待负载持续15分钟超过10%,0
116,SYS_10,2019-06-15 05:05:53,主机node_42 上I/O等待负载大于50%,0
117,SYS_10,2019-06-15 05:05:53,"主机node_90 空闲CPU为0.1%,持续15分钟小于10%",0
118,SYS_10,2019-06-15 05:05:53,"主机node_11 空闲CPU为0.1%,持续15分钟小于10%",0
119,SYS_9,2019-06-15 05:05:53,主机node_68 网卡eth0 发送流量持续30分钟平均值大于700M,0
120,SYS_2,2019-06-15 05:05:55,主机node_30 **application 停止运行,0
121,SYS_1,2019-06-15 05:05:56,主机node_17 网卡eth0 接收流量持续10分钟平均值大于300M,0
122,SYS_6,2019-06-15 05:05:59,主机node_59 日志中有No route to host信息,0
123,SYS_1,2019-06-15 05:05:59,主机node_4 FullGC平均耗时：2118ms（大于阈值：1000ms）,0
124,SYS_10,2019-06-15 05:06:00,主机node_40 端口8080通信异常,1
125,SYS_7,2019-06-15 05:06:02,主机node_24 JBOSS 8080端口的连接数大于400,0
126,SYS_10,2019-06-15 05:06:03,主机node_42 上I/O等待负载大于50%,0
127,SYS_10,2019-06-15 05:06:03,"主机node_90 空闲CPU为0.1%,持续15分钟小于10%",0
128,SYS_10,2019-06-15 05:06:03,"主机node_11 空闲CPU为0.1%,持续15分钟小于10%",0
129,SYS_4,2019-06-15 05:06:04,主机node_36 Nginx 80端口的连接数大于2000,0
130,SYS_2,2019-06-15 05:06:06,主机node_99 网卡eth0 发送流量持续30分钟平均值大于700M,0
131,SYS_3,2019-06-15 05:06:08,主机node_28 日志中有No route to host信息,0
132,SYS_10,2019-06-15 05:06:08,主机node_64 上CPU Steal Time持续5分钟超过10%,0
133,SYS_10,2019-06-15 05:06:08,主机node_29 上I/O等待负载大于50%,0
134,SYS_10,2019-06-15 05:06:08,主机node_96 上I/O等待负载大于50%,0
135,SYS_10,2019-06-15 05:06:09,主机node_96 JBOSS 8080端口的连接数大于400,0
136,SYS_4,2019-06-15 05:06:09,"主机node_62 空闲CPU为1.52%,持续15分钟小于10%",0
137,SYS_1,2019-06-15 05:06:10,主机node_31 上CPU Steal Time持续5分钟超过10%,0
138,SYS_10,2019-06-15 05:06:10,主机node_40 端口8080通信异常,1
139,SYS_9,2019-06-15 05:06:10,主机node_12 ping延迟时间持续3分钟大于100ms,0
140,SYS_10,2019-06-15 05:06:10,"主机node_40 空闲CPU为1.52%,持续15分钟小于10%",0
141,SYS_10,2019-06-15 05:06:13,"主机node_90 空闲CPU为0.1%,持续15分钟小于10%",0
142,SYS_10,2019-06-15 05:06:13,"主机node_11 空闲CPU为0.1%,持续15分钟小于10%",0
143,SYS_10,2019-06-15 05:06:13,主机node_42 上I/O等待负载大于50%,0
144,SYS_8,2019-06-15 05:06:16,主机node_41 url:http://node_41:8080访问失败,0
145,SYS_10,2019-06-15 05:06:18,主机node_96 上I/O等待负载大于50%,0
146,SYS_10,2019-06-15 05:06:18,主机node_29 上I/O等待负载大于50%,0
147,SYS_10,2019-06-15 05:06:18,主机node_64 上CPU Steal Time持续5分钟超过10%,0
148,SYS_10,2019-06-15 05:06:20,主机node_40 端口8080通信异常,1
149,SYS_9,2019-06-15 05:06:20,主机node_47 日志报错:无法获取连接,0
150,SYS_6,2019-06-15 05:06:21,主机node_56 HTTP:http://*************，慢响应（调用耗时超过1000ms）次数：309次（大于阈值：200次）,0
151,SYS_10,2019-06-15 05:06:22,主机node_40 上I/O等待负载持续15分钟超过10%,0
152,SYS_10,2019-06-15 05:06:23,主机node_42 上I/O等待负载大于50%,0
153,SYS_10,2019-06-15 05:06:23,"主机node_11 空闲CPU为0.1%,持续15分钟小于10%",0
154,SYS_2,2019-06-15 05:06:23,主机node_70 网卡eth0 接收流量持续10分钟平均值大于180M,0
155,SYS_10,2019-06-15 05:06:23,"主机node_90 空闲CPU为0.1%,持续15分钟小于10%",0
156,SYS_4,2019-06-15 05:06:24,主机node_36 Nginx 80端口的连接数大于2000,0
157,SYS_7,2019-06-15 05:06:24,主机node_63 网卡eth0 接收流量持续10分钟平均值大于180M,0
158,SYS_6,2019-06-15 05:06:25,主机node_32 网卡eth0 发送流量持续30分钟平均值大于700M,0
159,SYS_5,2019-06-15 05:06:26,主机node_14 日志产生ERROR信息,0
160,SYS_6,2019-06-15 05:06:27,主机node_98 空闲交换空间小于50%,0
161,SYS_10,2019-06-15 05:06:28,主机node_64 上CPU Steal Time持续5分钟超过10%,0
162,SYS_10,2019-06-15 05:06:28,主机node_96 上I/O等待负载大于50%,0
163,SYS_10,2019-06-15 05:06:28,主机node_29 上I/O等待负载大于50%,0
164,SYS_8,2019-06-15 05:06:29,主机node_49 端口6060通信异常,0
165,SYS_2,2019-06-15 05:06:30,主机node_55 日志报错:无法获取连接,0
166,SYS_6,2019-06-15 05:06:31,主机node_56 HTTP:http://*************，慢响应（调用耗时超过1000ms）次数：309次（大于阈值：200次）,0
167,SYS_10,2019-06-15 05:06:33,"主机node_90 空闲CPU为0.1%,持续15分钟小于10%",0
168,SYS_10,2019-06-15 05:06:33,主机node_42 上I/O等待负载大于50%,0
169,SYS_10,2019-06-15 05:06:33,"主机node_11 空闲CPU为0.1%,持续15分钟小于10%",0
170,SYS_9,2019-06-15 05:06:33,主机node_68 网卡eth0 发送流量持续30分钟平均值大于700M,0
171,SYS_1,2019-06-15 05:06:34,主机node_93 Nginx 80端口的连接数大于2000,0
172,SYS_7,2019-06-15 05:06:35,主机node_89 **** 请求延时大于5分钟,0
173,SYS_5,2019-06-15 05:06:35,主机node_85 网卡eth0 接收流量持续10分钟平均值大于300M,0
174,SYS_1,2019-06-15 05:06:36,主机node_17 网卡eth0 接收流量持续10分钟平均值大于300M,0
175,SYS_8,2019-06-15 05:06:36,主机node_41 url:http://node_41:8080访问失败,0
176,SYS_1,2019-06-15 05:06:36,主机node_73 网卡eth0 接收流量持续10分钟平均值大于180M,0
177,SYS_2,2019-06-15 05:06:36,主机node_99 网卡eth0 发送流量持续30分钟平均值大于700M,0
178,SYS_10,2019-06-15 05:06:38,主机node_64 上CPU Steal Time持续5分钟超过10%,0
179,SYS_3,2019-06-15 05:06:38,主机node_28 日志中有No route to host信息,0
180,SYS_10,2019-06-15 05:06:38,主机node_29 上I/O等待负载大于50%,0
181,SYS_10,2019-06-15 05:06:38,主机node_96 上I/O等待负载大于50%,0
182,SYS_6,2019-06-15 05:06:40,主机node_67 FullGC次数：23次（大于阈值：10次）,0
183,SYS_4,2019-06-15 05:06:45,主机node_81 日志产生ERROR信息,0
184,SYS_2,2019-06-15 05:06:46,主机node_99 网卡eth0 发送流量持续30分钟平均值大于700M,0
185,SYS_10,2019-06-15 05:06:46,主机node_42 日志中有OutOfMemoryError信息,0
186,SYS_8,2019-06-15 05:06:46,主机node_41 url:http://node_41:8080访问失败,0
187,SYS_1,2019-06-15 05:06:46,主机node_73 网卡eth0 接收流量持续10分钟平均值大于180M,0
188,SYS_6,2019-06-15 05:06:47,主机node_98 空闲交换空间小于50%,0
189,SYS_1,2019-06-15 05:06:47,主机node_33 网卡eth0 发送流量持续10分钟平均值大于800M,0
190,SYS_5,2019-06-15 05:06:48,主机node_74 端口80通信异常,0
191,SYS_5,2019-06-15 05:06:49,主机node_82 url:http://node_82:80//访问失败,0
192,SYS_9,2019-06-15 05:06:50,主机node_12 ping延迟时间持续3分钟大于100ms,0
193,SYS_7,2019-06-15 05:06:54,主机node_63 网卡eth0 接收流量持续10分钟平均值大于180M,0
194,SYS_4,2019-06-15 05:06:56,主机node_77 ping延迟时间持续3分钟大于100ms,0
195,SYS_10,2019-06-15 05:06:58,主机node_64 上CPU Steal Time持续5分钟超过10%,0
196,SYS_10,2019-06-15 05:06:58,主机node_29 上I/O等待负载大于50%,0
197,SYS_10,2019-06-15 05:06:58,主机node_96 上I/O等待负载大于50%,0
198,SYS_1,2019-06-15 05:06:59,主机node_4 FullGC平均耗时：2118ms（大于阈值：1000ms）,0
199,SYS_6,2019-06-15 05:07:00,主机node_67 FullGC次数：23次（大于阈值：10次）,0
200,SYS_10,2019-06-15 05:07:00,"主机node_40 空闲CPU为1.52%,持续15分钟小于10%",0
201,SYS_3,2019-06-15 05:07:00,主机node_20 **application 停止运行,0
202,SYS_2,2019-06-15 05:07:00,主机node_55 日志报错:无法获取连接,0
203,SYS_9,2019-06-15 05:07:00,主机node_12 ping延迟时间持续3分钟大于100ms,0
204,SYS_10,2019-06-15 05:07:03,"主机node_11 空闲CPU为0.1%,持续15分钟小于10%",0
205,SYS_10,2019-06-15 05:07:03,主机node_42 上I/O等待负载大于50%,0
206,SYS_10,2019-06-15 05:07:03,"主机node_90 空闲CPU为0.1%,持续15分钟小于10%",0
207,SYS_5,2019-06-15 05:07:05,主机node_85 网卡eth0 接收流量持续10分钟平均值大于300M,0
208,SYS_1,2019-06-15 05:07:06,主机node_17 网卡eth0 接收流量持续10分钟平均值大于300M,0
209,SYS_4,2019-06-15 05:07:06,主机node_77 ping延迟时间持续3分钟大于100ms,0
210,SYS_3,2019-06-15 05:07:08,主机node_57 日志产生ERROR信息,0
211,SYS_10,2019-06-15 05:07:08,主机node_29 上I/O等待负载大于50%,0
212,SYS_5,2019-06-15 05:07:08,主机node_6 上I/O等待负载持续15分钟超过10%,0
213,SYS_10,2019-06-15 05:07:08,主机node_64 上CPU Steal Time持续5分钟超过10%,0
214,SYS_10,2019-06-15 05:07:08,主机node_96 上I/O等待负载大于50%,0
215,SYS_4,2019-06-15 05:07:09,"主机node_62 空闲CPU为1.52%,持续15分钟小于10%",0
216,SYS_6,2019-06-15 05:07:10,主机node_67 FullGC次数：23次（大于阈值：10次）,0
217,SYS_10,2019-06-15 05:07:10,主机node_40 端口8080通信异常,1
218,SYS_3,2019-06-15 05:07:12,"主机node_86 ping丢包率100%,服务器宕机",0
219,SYS_6,2019-06-15 05:07:12,主机node_46 日志中有No route to host信息,0
220,SYS_10,2019-06-15 05:07:12,主机node_40 上I/O等待负载持续15分钟超过10%,0
221,SYS_10,2019-06-15 05:07:13,"主机node_11 空闲CPU为0.1%,持续15分钟小于10%",0
222,SYS_10,2019-06-15 05:07:13,主机node_42 上I/O等待负载大于50%,0
223,SYS_10,2019-06-15 05:07:13,"主机node_90 空闲CPU为0.1%,持续15分钟小于10%",0
224,SYS_5,2019-06-15 05:07:15,主机node_85 网卡eth0 接收流量持续10分钟平均值大于300M,0
225,SYS_2,2019-06-15 05:07:16,主机node_99 网卡eth0 发送流量持续30分钟平均值大于700M,0
226,SYS_4,2019-06-15 05:07:16,主机node_77 ping延迟时间持续3分钟大于100ms,0
227,SYS_10,2019-06-15 05:07:18,主机node_96 上I/O等待负载大于50%,0
228,SYS_10,2019-06-15 05:07:18,主机node_29 上I/O等待负载大于50%,0
229,SYS_10,2019-06-15 05:07:18,主机node_64 上CPU Steal Time持续5分钟超过10%,0
230,SYS_1,2019-06-15 05:07:19,主机node_4 FullGC平均耗时：2118ms（大于阈值：1000ms）,0
231,SYS_6,2019-06-15 05:07:20,主机node_67 FullGC次数：23次（大于阈值：10次）,0
232,SYS_3,2019-06-15 05:07:20,主机node_20 **application 停止运行,0
233,SYS_9,2019-06-15 05:07:20,主机node_12 ping延迟时间持续3分钟大于100ms,0
234,SYS_6,2019-06-15 05:07:21,主机node_56 HTTP:http://*************，慢响应（调用耗时超过1000ms）次数：309次（大于阈值：200次）,0
235,SYS_7,2019-06-15 05:07:24,主机node_63 网卡eth0 接收流量持续10分钟平均值大于180M,0
236,SYS_6,2019-06-15 05:07:25,主机node_32 网卡eth0 发送流量持续30分钟平均值大于700M,0
237,SYS_6,2019-06-15 05:07:26,主机node_48 日志报错:无法获取连接,0
238,SYS_10,2019-06-15 05:07:26,主机node_42 日志中有OutOfMemoryError信息,0
239,SYS_6,2019-06-15 05:07:27,主机node_98 空闲交换空间小于50%,0
240,SYS_5,2019-06-15 05:07:28,主机node_74 端口80通信异常,0
241,SYS_10,2019-06-15 05:07:30,主机node_40 端口8080通信异常,1
242,SYS_6,2019-06-15 05:07:30,主机node_67 FullGC次数：23次（大于阈值：10次）,0
243,SYS_9,2019-06-15 05:07:30,主机node_12 ping延迟时间持续3分钟大于100ms,0
244,SYS_1,2019-06-15 05:07:36,主机node_17 网卡eth0 接收流量持续10分钟平均值大于300M,0
245,SYS_2,2019-06-15 05:07:36,主机node_99 网卡eth0 发送流量持续30分钟平均值大于700M,0
246,SYS_10,2019-06-15 05:07:38,主机node_64 上CPU Steal Time持续5分钟超过10%,0
247,SYS_3,2019-06-15 05:07:38,主机node_57 日志产生ERROR信息,0
248,SYS_10,2019-06-15 05:07:38,主机node_96 上I/O等待负载大于50%,0
249,SYS_10,2019-06-15 05:07:38,主机node_29 上I/O等待负载大于50%,0
250,SYS_4,2019-06-15 05:07:39,"主机node_62 空闲CPU为1.52%,持续15分钟小于10%",0
251,SYS_1,2019-06-15 05:07:40,主机node_31 上CPU Steal Time持续5分钟超过10%,0
252,SYS_6,2019-06-15 05:07:40,主机node_67 FullGC次数：23次（大于阈值：10次）,0
253,SYS_10,2019-06-15 05:07:40,主机node_40 端口8080通信异常,1
254,SYS_6,2019-06-15 05:07:42,主机node_46 日志中有No route to host信息,0
255,SYS_7,2019-06-15 05:07:45,主机node_89 **** 请求延时大于5分钟,0
256,SYS_4,2019-06-15 05:07:46,主机node_77 ping延迟时间持续3分钟大于100ms,0
257,SYS_1,2019-06-15 05:07:47,主机node_33 网卡eth0 发送流量持续10分钟平均值大于800M,0
258,SYS_5,2019-06-15 05:07:48,主机node_74 端口80通信异常,0
259,SYS_10,2019-06-15 05:07:48,主机node_29 上I/O等待负载大于50%,0
260,SYS_10,2019-06-15 05:07:48,主机node_96 上I/O等待负载大于50%,0
261,SYS_10,2019-06-15 05:07:48,主机node_64 上CPU Steal Time持续5分钟超过10%,0
262,SYS_10,2019-06-15 05:07:49,主机node_42 Nginx 80端口的连接数大于2000,0
263,SYS_8,2019-06-15 05:07:49,主机node_49 端口6060通信异常,0
264,SYS_6,2019-06-15 05:07:50,主机node_67 FullGC次数：23次（大于阈值：10次）,0
265,SYS_3,2019-06-15 05:07:50,主机node_20 **application 停止运行,0
266,SYS_5,2019-06-15 05:07:55,主机node_85 网卡eth0 接收流量持续10分钟平均值大于300M,0
267,SYS_2,2019-06-15 05:07:55,主机node_30 **application 停止运行,0
268,SYS_5,2019-06-15 05:07:56,主机node_14 日志产生ERROR信息,0
269,SYS_1,2019-06-15 05:07:56,主机node_73 网卡eth0 接收流量持续10分钟平均值大于180M,0
270,SYS_3,2019-06-15 05:07:58,主机node_94 端口6060通信异常,0
271,SYS_10,2019-06-15 05:07:58,主机node_29 上I/O等待负载大于50%,0
272,SYS_10,2019-06-15 05:07:58,主机node_96 上I/O等待负载大于50%,0
273,SYS_10,2019-06-15 05:07:58,主机node_64 上CPU Steal Time持续5分钟超过10%,0
274,SYS_10,2019-06-15 05:08:00,主机node_40 端口8080通信异常,1
275,SYS_6,2019-06-15 05:08:00,主机node_67 FullGC次数：23次（大于阈值：10次）,0
276,SYS_3,2019-06-15 05:08:00,主机node_20 **application 停止运行,0
277,SYS_7,2019-06-15 05:08:02,主机node_24 JBOSS 8080端口的连接数大于400,0
278,SYS_2,2019-06-15 05:08:03,主机node_70 网卡eth0 接收流量持续10分钟平均值大于180M,0
279,SYS_6,2019-06-15 05:08:03,主机node_25 sdd IO使用率持续30分钟大于90%,0
280,SYS_2,2019-06-15 05:08:05,主机node_30 **application 停止运行,0
281,SYS_5,2019-06-15 05:08:05,主机node_85 网卡eth0 接收流量持续10分钟平均值大于300M,0
282,SYS_1,2019-06-15 05:08:06,主机node_17 网卡eth0 接收流量持续10分钟平均值大于300M,0
283,SYS_5,2019-06-15 05:08:06,主机node_14 日志产生ERROR信息,0
284,SYS_1,2019-06-15 05:08:06,主机node_73 网卡eth0 接收流量持续10分钟平均值大于180M,0
285,SYS_10,2019-06-15 05:08:08,主机node_29 上I/O等待负载大于50%,0
286,SYS_10,2019-06-15 05:08:08,主机node_64 上CPU Steal Time持续5分钟超过10%,0
287,SYS_10,2019-06-15 05:08:08,主机node_96 上I/O等待负载大于50%,0
288,SYS_1,2019-06-15 05:08:09,主机node_4 FullGC平均耗时：2118ms（大于阈值：1000ms）,0
289,SYS_3,2019-06-15 05:08:10,主机node_20 **application 停止运行,0
290,SYS_10,2019-06-15 05:08:10,主机node_40 端口8080通信异常,1
291,SYS_9,2019-06-15 05:08:13,主机node_68 网卡eth0 发送流量持续30分钟平均值大于700M,0
292,SYS_10,2019-06-15 05:08:15,主机node_64 端口80通信异常,0
293,SYS_2,2019-06-15 05:08:15,主机node_30 **application 停止运行,0
294,SYS_10,2019-06-15 05:08:16,主机node_42 日志中有OutOfMemoryError信息,0
295,SYS_10,2019-06-15 05:08:18,主机node_29 上I/O等待负载大于50%,0
296,SYS_10,2019-06-15 05:08:18,主机node_64 上CPU Steal Time持续5分钟超过10%,0
297,SYS_10,2019-06-15 05:08:18,主机node_96 上I/O等待负载大于50%,0
