Unnamed: 0,sysEname,time,triggername,is_root
37,SYS_5,2019-06-17 07:18:10,主机node_14 ping延迟时间持续3分钟大于100ms,0
38,SYS_8,2019-06-17 07:18:12,主机node_79 上I/O等待负载持续15分钟超过10%,0
39,SYS_4,2019-06-17 07:18:15,主机node_34 日志中有No route to host信息,0
40,SYS_5,2019-06-17 07:18:16,主机node_85 网卡eth0 接收流量持续10分钟平均值大于300M,0
41,SYS_6,2019-06-17 07:18:18,主机node_25 端口80通信异常,0
42,SYS_5,2019-06-17 07:18:20,主机node_14 ping延迟时间持续3分钟大于100ms,0
43,SYS_8,2019-06-17 07:18:22,主机node_88 上I/O等待负载大于50%,0
44,SYS_6,2019-06-17 07:18:28,主机node_46 端口80通信异常,0
45,SYS_8,2019-06-17 07:18:29,主机node_49 日志报错:无法获取连接,0
46,SYS_8,2019-06-17 07:18:29,主机node_95 **** 请求延时大于5分钟,0
47,SYS_8,2019-06-17 07:18:29,主机node_10 上I/O等待负载持续15分钟超过10%,0
48,SYS_5,2019-06-17 07:18:30,主机node_14 ping延迟时间持续3分钟大于100ms,0
49,SYS_1,2019-06-17 07:18:30,主机node_17 **application 停止运行,0
50,SYS_8,2019-06-17 07:18:33,主机node_88 网卡eth0 接收流量持续10分钟平均值大于180M,0
51,SYS_7,2019-06-17 07:18:35,主机node_53 网卡流量unknown,0
52,SYS_9,2019-06-17 07:18:36,"主机node_16 空闲CPU为4.0%,持续15分钟小于10%",0
53,SYS_8,2019-06-17 07:18:37,主机node_87 Nginx 80端口的连接数大于2000,1
54,SYS_5,2019-06-17 07:18:39,主机node_74 Nginx 80端口的连接数大于2000,0
55,SYS_8,2019-06-17 07:18:42,主机node_79 上I/O等待负载持续15分钟超过10%,0
56,SYS_6,2019-06-17 07:18:48,主机node_46 端口80通信异常,0
57,SYS_8,2019-06-17 07:18:49,主机node_95 **** 请求延时大于5分钟,0
58,SYS_8,2019-06-17 07:18:49,主机node_49 日志报错:无法获取连接,0
59,SYS_8,2019-06-17 07:18:49,主机node_10 上I/O等待负载持续15分钟超过10%,0
60,SYS_3,2019-06-17 07:18:50,主机node_39 ping延迟时间持续3分钟大于100ms,0
61,SYS_2,2019-06-17 07:18:50,主机node_8 日志报错:无法获取连接,0
62,SYS_3,2019-06-17 07:18:50,主机node_86 ping延迟时间持续3分钟大于100ms,0
63,SYS_3,2019-06-17 07:18:50,主机node_94 ping延迟时间持续3分钟大于100ms,0
64,SYS_3,2019-06-17 07:18:51,主机node_20 分区剩余空间小于阀值10%,0
65,SYS_9,2019-06-17 07:18:54,主机node_22 日志产生ERROR信息,0
66,SYS_4,2019-06-17 07:18:55,主机node_34 日志中有No route to host信息,0
67,SYS_2,2019-06-17 07:18:57,主机node_7 上I/O等待负载大于50%,0
68,SYS_6,2019-06-17 07:18:58,主机node_25 端口80通信异常,0
69,SYS_8,2019-06-17 07:18:59,主机node_95 **** 请求延时大于5分钟,0
70,SYS_8,2019-06-17 07:18:59,主机node_49 日志报错:无法获取连接,0
71,SYS_8,2019-06-17 07:18:59,主机node_10 上I/O等待负载持续15分钟超过10%,0
72,SYS_3,2019-06-17 07:19:00,主机node_39 ping延迟时间持续3分钟大于100ms,0
73,SYS_2,2019-06-17 07:19:00,主机node_8 日志报错:无法获取连接,0
74,SYS_3,2019-06-17 07:19:00,主机node_94 ping延迟时间持续3分钟大于100ms,0
75,SYS_3,2019-06-17 07:19:00,主机node_86 ping延迟时间持续3分钟大于100ms,0
76,SYS_8,2019-06-17 07:19:05,主机node_10 上I/O等待负载大于50%,0
77,SYS_5,2019-06-17 07:19:06,主机node_26 上I/O等待负载持续15分钟超过10%,0
78,SYS_4,2019-06-17 07:19:07,主机node_13 JBOSS 8080端口的连接数大于400,0
79,SYS_8,2019-06-17 07:19:07,主机node_87 Nginx 80端口的连接数大于2000,1
80,SYS_6,2019-06-17 07:19:08,主机node_25 端口80通信异常,0
81,SYS_8,2019-06-17 07:19:09,主机node_10 上I/O等待负载持续15分钟超过10%,0
82,SYS_8,2019-06-17 07:19:09,主机node_95 **** 请求延时大于5分钟,0
83,SYS_8,2019-06-17 07:19:09,主机node_49 日志报错:无法获取连接,0
84,SYS_9,2019-06-17 07:19:14,主机node_22 日志产生ERROR信息,0
85,SYS_9,2019-06-17 07:19:15,主机node_80 堆内存平均使用率：94.61%（大于阈值：90%）,0
86,SYS_8,2019-06-17 07:19:17,主机node_87 Nginx 80端口的连接数大于2000,1
87,SYS_6,2019-06-17 07:19:18,主机node_46 端口80通信异常,0
88,SYS_8,2019-06-17 07:19:19,主机node_49 日志报错:无法获取连接,0
89,SYS_8,2019-06-17 07:19:19,主机node_10 上I/O等待负载持续15分钟超过10%,0
90,SYS_8,2019-06-17 07:19:19,主机node_95 **** 请求延时大于5分钟,0
91,SYS_2,2019-06-17 07:19:20,主机node_8 日志报错:无法获取连接,0
92,SYS_3,2019-06-17 07:19:20,主机node_94 ping延迟时间持续3分钟大于100ms,0
93,SYS_5,2019-06-17 07:19:20,主机node_14 ping延迟时间持续3分钟大于100ms,0
94,SYS_3,2019-06-17 07:19:20,主机node_39 ping延迟时间持续3分钟大于100ms,0
95,SYS_3,2019-06-17 07:19:20,主机node_86 ping延迟时间持续3分钟大于100ms,0
96,SYS_8,2019-06-17 07:19:22,主机node_88 上I/O等待负载大于50%,0
97,SYS_9,2019-06-17 07:19:26,"主机node_16 空闲CPU为4.0%,持续15分钟小于10%",0
98,SYS_5,2019-06-17 07:19:26,主机node_85 网卡eth0 接收流量持续10分钟平均值大于300M,0
99,SYS_6,2019-06-17 07:19:28,主机node_25 端口80通信异常,0
100,SYS_3,2019-06-17 07:19:29,主机node_28 网卡eth0 发送流量持续30分钟平均值大于700M,0
101,SYS_2,2019-06-17 07:19:30,主机node_8 日志报错:无法获取连接,0
102,SYS_3,2019-06-17 07:19:30,主机node_94 ping延迟时间持续3分钟大于100ms,0
103,SYS_1,2019-06-17 07:19:30,主机node_17 **application 停止运行,0
104,SYS_3,2019-06-17 07:19:30,主机node_39 ping延迟时间持续3分钟大于100ms,0
105,SYS_3,2019-06-17 07:19:30,主机node_86 ping延迟时间持续3分钟大于100ms,0
106,SYS_8,2019-06-17 07:19:30,主机node_88 网卡eth0 接收流量持续10分钟平均值大于180M,0
107,SYS_4,2019-06-17 07:19:31,主机node_72 FullGC平均耗时：2118ms（大于阈值：1000ms）,0
108,SYS_2,2019-06-17 07:19:34,主机node_8 日志产生ERROR信息,0
109,SYS_7,2019-06-17 07:19:35,主机node_53 网卡流量unknown,0
110,SYS_9,2019-06-17 07:19:35,主机node_80 堆内存平均使用率：94.61%（大于阈值：90%）,0
111,SYS_9,2019-06-17 07:19:36,"主机node_16 空闲CPU为4.0%,持续15分钟小于10%",0
112,SYS_2,2019-06-17 07:19:37,主机node_7 上I/O等待负载大于50%,0
113,SYS_8,2019-06-17 07:19:39,主机node_10 上I/O等待负载持续15分钟超过10%,0
114,SYS_8,2019-06-17 07:19:39,主机node_49 日志报错:无法获取连接,0
115,SYS_8,2019-06-17 07:19:39,主机node_95 **** 请求延时大于5分钟,0
116,SYS_3,2019-06-17 07:19:40,主机node_94 ping延迟时间持续3分钟大于100ms,0
117,SYS_3,2019-06-17 07:19:40,主机node_86 ping延迟时间持续3分钟大于100ms,0
118,SYS_3,2019-06-17 07:19:40,主机node_39 ping延迟时间持续3分钟大于100ms,0
119,SYS_2,2019-06-17 07:19:40,主机node_8 日志报错:无法获取连接,0
120,SYS_8,2019-06-17 07:19:42,主机node_88 上I/O等待负载大于50%,0
121,SYS_7,2019-06-17 07:19:42,主机node_89 硬盘Slot 00状态为Failed,0
122,SYS_9,2019-06-17 07:19:44,主机node_22 日志产生ERROR信息,0
123,SYS_1,2019-06-17 07:19:45,主机node_93 端口80通信异常,0
124,SYS_8,2019-06-17 07:19:45,主机node_84 ping延迟时间持续3分钟大于100ms,0
125,SYS_5,2019-06-17 07:19:46,主机node_85 网卡eth0 接收流量持续10分钟平均值大于300M,0
126,SYS_8,2019-06-17 07:19:47,主机node_87 Nginx 80端口的连接数大于2000,1
127,SYS_2,2019-06-17 07:19:47,主机node_7 上I/O等待负载大于50%,0
128,SYS_7,2019-06-17 07:19:48,主机node_54 日志产生ERROR信息,0
129,SYS_3,2019-06-17 07:19:49,主机node_28 网卡eth0 发送流量持续30分钟平均值大于700M,0
130,SYS_8,2019-06-17 07:19:49,主机node_95 **** 请求延时大于5分钟,0
131,SYS_8,2019-06-17 07:19:49,主机node_49 日志报错:无法获取连接,0
132,SYS_8,2019-06-17 07:19:49,主机node_10 上I/O等待负载持续15分钟超过10%,0
133,SYS_5,2019-06-17 07:19:50,主机node_14 ping延迟时间持续3分钟大于100ms,0
134,SYS_2,2019-06-17 07:19:54,主机node_8 日志产生ERROR信息,0
135,SYS_1,2019-06-17 07:19:55,主机node_31 url:http://node_31:8080访问失败,0
136,SYS_5,2019-06-17 07:19:56,主机node_85 网卡eth0 接收流量持续10分钟平均值大于300M,0
137,SYS_8,2019-06-17 07:19:59,主机node_10 上I/O等待负载持续15分钟超过10%,0
138,SYS_10,2019-06-17 07:19:59,主机node_29 FullGC平均耗时：2118ms（大于阈值：1000ms）,0
139,SYS_8,2019-06-17 07:19:59,主机node_49 日志报错:无法获取连接,0
140,SYS_8,2019-06-17 07:19:59,主机node_95 **** 请求延时大于5分钟,0
141,SYS_3,2019-06-17 07:20:00,主机node_86 ping延迟时间持续3分钟大于100ms,0
142,SYS_3,2019-06-17 07:20:00,主机node_39 ping延迟时间持续3分钟大于100ms,0
143,SYS_2,2019-06-17 07:20:00,主机node_8 日志报错:无法获取连接,0
144,SYS_3,2019-06-17 07:20:00,主机node_94 ping延迟时间持续3分钟大于100ms,0
145,SYS_3,2019-06-17 07:20:05,主机node_97 **application 停止运行,0
146,SYS_5,2019-06-17 07:20:06,主机node_85 网卡eth0 接收流量持续10分钟平均值大于300M,0
147,SYS_8,2019-06-17 07:20:07,主机node_87 Nginx 80端口的连接数大于2000,1
148,SYS_7,2019-06-17 07:20:08,主机node_54 日志产生ERROR信息,0
149,SYS_8,2019-06-17 07:20:08,主机node_87 FullGC次数：32次（大于阈值：10次）,0
150,SYS_8,2019-06-17 07:20:09,主机node_95 **** 请求延时大于5分钟,0
151,SYS_8,2019-06-17 07:20:09,主机node_10 上I/O等待负载持续15分钟超过10%,0
152,SYS_8,2019-06-17 07:20:09,主机node_49 日志报错:无法获取连接,0
153,SYS_5,2019-06-17 07:20:10,主机node_14 ping延迟时间持续3分钟大于100ms,0
154,SYS_2,2019-06-17 07:20:10,主机node_8 日志报错:无法获取连接,0
155,SYS_3,2019-06-17 07:20:10,主机node_86 ping延迟时间持续3分钟大于100ms,0
156,SYS_3,2019-06-17 07:20:10,主机node_39 ping延迟时间持续3分钟大于100ms,0
157,SYS_3,2019-06-17 07:20:10,主机node_94 ping延迟时间持续3分钟大于100ms,0
158,SYS_4,2019-06-17 07:20:11,主机node_72 FullGC平均耗时：2118ms（大于阈值：1000ms）,0
159,SYS_8,2019-06-17 07:20:12,主机node_88 上I/O等待负载大于50%,0
160,SYS_3,2019-06-17 07:20:13,主机node_39 网卡eth0 接收流量持续10分钟平均值大于180M,0
161,SYS_9,2019-06-17 07:20:14,主机node_22 日志产生ERROR信息,0
162,SYS_1,2019-06-17 07:20:15,主机node_93 端口80通信异常,0
163,SYS_4,2019-06-17 07:20:15,主机node_19 Nginx 80端口的连接数大于2000,0
164,SYS_9,2019-06-17 07:20:16,"主机node_16 空闲CPU为4.0%,持续15分钟小于10%",0
165,SYS_5,2019-06-17 07:20:16,主机node_85 网卡eth0 接收流量持续10分钟平均值大于300M,0
166,SYS_7,2019-06-17 07:20:18,主机node_54 日志产生ERROR信息,0
167,SYS_5,2019-06-17 07:20:19,主机node_74 Nginx 80端口的连接数大于2000,0
168,SYS_10,2019-06-17 07:20:19,主机node_90 网卡eth0 发送流量持续30分钟平均值大于700M,0
169,SYS_3,2019-06-17 07:20:20,主机node_86 ping延迟时间持续3分钟大于100ms,0
170,SYS_3,2019-06-17 07:20:20,主机node_94 ping延迟时间持续3分钟大于100ms,0
171,SYS_3,2019-06-17 07:20:20,主机node_39 ping延迟时间持续3分钟大于100ms,0
172,SYS_2,2019-06-17 07:20:20,主机node_8 日志报错:无法获取连接,0
173,SYS_4,2019-06-17 07:20:21,主机node_72 FullGC平均耗时：2118ms（大于阈值：1000ms）,0
174,SYS_8,2019-06-17 07:20:23,主机node_88 网卡eth0 接收流量持续10分钟平均值大于180M,0
175,SYS_7,2019-06-17 07:20:25,主机node_53 网卡流量unknown,0
176,SYS_9,2019-06-17 07:20:26,"主机node_16 空闲CPU为4.0%,持续15分钟小于10%",0
177,SYS_5,2019-06-17 07:20:26,主机node_85 网卡eth0 接收流量持续10分钟平均值大于300M,0
178,SYS_8,2019-06-17 07:20:27,主机node_87 Nginx 80端口的连接数大于2000,1
179,SYS_1,2019-06-17 07:20:27,主机node_33 网卡eth0 发送流量持续30分钟平均值大于700M,0
180,SYS_8,2019-06-17 07:20:29,主机node_10 上I/O等待负载持续15分钟超过10%,0
181,SYS_8,2019-06-17 07:20:29,主机node_49 日志报错:无法获取连接,0
182,SYS_10,2019-06-17 07:20:29,主机node_29 FullGC平均耗时：2118ms（大于阈值：1000ms）,0
183,SYS_8,2019-06-17 07:20:29,主机node_95 **** 请求延时大于5分钟,0
184,SYS_3,2019-06-17 07:20:30,主机node_86 ping延迟时间持续3分钟大于100ms,0
185,SYS_3,2019-06-17 07:20:30,主机node_39 ping延迟时间持续3分钟大于100ms,0
186,SYS_2,2019-06-17 07:20:30,主机node_8 日志报错:无法获取连接,0
187,SYS_5,2019-06-17 07:20:30,主机node_14 ping延迟时间持续3分钟大于100ms,0
188,SYS_3,2019-06-17 07:20:30,主机node_94 ping延迟时间持续3分钟大于100ms,0
189,SYS_7,2019-06-17 07:20:32,主机node_89 硬盘Slot 00状态为Failed,0
190,SYS_5,2019-06-17 07:20:36,主机node_85 网卡eth0 接收流量持续10分钟平均值大于300M,0
191,SYS_1,2019-06-17 07:20:37,主机node_4 网卡流量unknown,0
192,SYS_9,2019-06-17 07:20:38,主机node_78 端口80通信异常,0
193,SYS_8,2019-06-17 07:20:39,主机node_10 上I/O等待负载持续15分钟超过10%,0
194,SYS_8,2019-06-17 07:20:39,主机node_95 **** 请求延时大于5分钟,0
195,SYS_8,2019-06-17 07:20:39,主机node_49 日志报错:无法获取连接,0
196,SYS_3,2019-06-17 07:20:40,主机node_94 ping延迟时间持续3分钟大于100ms,0
197,SYS_3,2019-06-17 07:20:40,主机node_39 ping延迟时间持续3分钟大于100ms,0
198,SYS_3,2019-06-17 07:20:40,主机node_86 ping延迟时间持续3分钟大于100ms,0
199,SYS_1,2019-06-17 07:20:40,主机node_17 **application 停止运行,0
200,SYS_2,2019-06-17 07:20:40,主机node_8 日志报错:无法获取连接,0
201,SYS_4,2019-06-17 07:20:45,主机node_34 日志中有No route to host信息,0
202,SYS_5,2019-06-17 07:20:46,主机node_85 网卡eth0 接收流量持续10分钟平均值大于300M,0
203,SYS_9,2019-06-17 07:20:46,"主机node_16 空闲CPU为4.0%,持续15分钟小于10%",0
204,SYS_2,2019-06-17 07:20:47,主机node_7 上I/O等待负载大于50%,0
205,SYS_8,2019-06-17 07:20:49,主机node_10 上I/O等待负载持续15分钟超过10%,0
206,SYS_10,2019-06-17 07:20:49,主机node_90 网卡eth0 发送流量持续30分钟平均值大于700M,0
207,SYS_8,2019-06-17 07:20:49,主机node_95 **** 请求延时大于5分钟,0
208,SYS_8,2019-06-17 07:20:49,主机node_49 日志报错:无法获取连接,0
209,SYS_5,2019-06-17 07:20:50,主机node_14 ping延迟时间持续3分钟大于100ms,0
210,SYS_3,2019-06-17 07:20:51,主机node_20 分区剩余空间小于阀值10%,0
211,SYS_8,2019-06-17 07:20:52,主机node_88 上I/O等待负载大于50%,0
212,SYS_9,2019-06-17 07:20:55,主机node_80 堆内存平均使用率：94.61%（大于阈值：90%）,0
213,SYS_8,2019-06-17 07:20:55,主机node_10 上I/O等待负载大于50%,0
214,SYS_5,2019-06-17 07:20:56,主机node_85 网卡eth0 接收流量持续10分钟平均值大于300M,0
215,SYS_8,2019-06-17 07:20:57,主机node_87 Nginx 80端口的连接数大于2000,1
216,SYS_8,2019-06-17 07:20:59,主机node_10 上I/O等待负载持续15分钟超过10%,0
217,SYS_10,2019-06-17 07:20:59,主机node_90 网卡eth0 发送流量持续30分钟平均值大于700M,0
218,SYS_8,2019-06-17 07:20:59,主机node_95 **** 请求延时大于5分钟,0
219,SYS_8,2019-06-17 07:20:59,主机node_49 日志报错:无法获取连接,0
220,SYS_10,2019-06-17 07:20:59,主机node_52 网卡eth0 接收流量持续10分钟平均值大于180M,0
221,SYS_2,2019-06-17 07:21:00,主机node_8 日志报错:无法获取连接,0
222,SYS_3,2019-06-17 07:21:00,主机node_94 ping延迟时间持续3分钟大于100ms,0
223,SYS_3,2019-06-17 07:21:00,主机node_39 ping延迟时间持续3分钟大于100ms,0
224,SYS_3,2019-06-17 07:21:00,主机node_86 ping延迟时间持续3分钟大于100ms,0
225,SYS_4,2019-06-17 07:21:01,主机node_72 FullGC平均耗时：2118ms（大于阈值：1000ms）,0
226,SYS_8,2019-06-17 07:21:02,主机node_88 上I/O等待负载大于50%,0
227,SYS_9,2019-06-17 07:21:06,"主机node_16 空闲CPU为4.0%,持续15分钟小于10%",0
228,SYS_8,2019-06-17 07:21:07,主机node_87 Nginx 80端口的连接数大于2000,1
229,SYS_7,2019-06-17 07:21:08,主机node_54 日志产生ERROR信息,0
230,SYS_8,2019-06-17 07:21:09,主机node_49 日志报错:无法获取连接,0
231,SYS_8,2019-06-17 07:21:09,主机node_10 上I/O等待负载持续15分钟超过10%,0
232,SYS_8,2019-06-17 07:21:09,主机node_95 **** 请求延时大于5分钟,0
233,SYS_1,2019-06-17 07:21:10,主机node_17 **application 停止运行,0
234,SYS_8,2019-06-17 07:21:12,主机node_88 上I/O等待负载大于50%,0
235,SYS_8,2019-06-17 07:21:13,主机node_95 JBOSS 8080端口的连接数大于400,0
236,SYS_9,2019-06-17 07:21:15,主机node_80 堆内存平均使用率：94.61%（大于阈值：90%）,0
237,SYS_4,2019-06-17 07:21:16,主机node_9 FullGC平均耗时：2118ms（大于阈值：1000ms）,0
238,SYS_2,2019-06-17 07:21:18,主机node_37 **application 停止运行,0
239,SYS_8,2019-06-17 07:21:19,主机node_49 日志报错:无法获取连接,0
240,SYS_8,2019-06-17 07:21:19,主机node_95 **** 请求延时大于5分钟,0
241,SYS_8,2019-06-17 07:21:19,主机node_10 上I/O等待负载持续15分钟超过10%,0
242,SYS_10,2019-06-17 07:21:20,主机node_11 网卡eth0 接收流量持续10分钟平均值大于300M,0
243,SYS_8,2019-06-17 07:21:22,主机node_79 上I/O等待负载持续15分钟超过10%,0
244,SYS_5,2019-06-17 07:21:26,主机node_26 上I/O等待负载持续15分钟超过10%,0
245,SYS_9,2019-06-17 07:21:26,"主机node_16 空闲CPU为4.0%,持续15分钟小于10%",0
246,SYS_5,2019-06-17 07:21:26,主机node_85 网卡eth0 接收流量持续10分钟平均值大于300M,0
247,SYS_8,2019-06-17 07:21:27,主机node_87 Nginx 80端口的连接数大于2000,1
248,SYS_7,2019-06-17 07:21:28,主机node_54 日志产生ERROR信息,0
249,SYS_1,2019-06-17 07:21:28,主机node_58 分区剩余空间小于阀值10%,0
250,SYS_8,2019-06-17 07:21:29,主机node_10 上I/O等待负载持续15分钟超过10%,0
251,SYS_8,2019-06-17 07:21:29,主机node_95 **** 请求延时大于5分钟,0
252,SYS_8,2019-06-17 07:21:29,主机node_49 日志报错:无法获取连接,0
253,SYS_5,2019-06-17 07:21:30,主机node_14 ping延迟时间持续3分钟大于100ms,0
254,SYS_5,2019-06-17 07:21:31,主机node_38 **application 停止运行,0
255,SYS_7,2019-06-17 07:21:32,主机node_89 硬盘Slot 00状态为Failed,0
256,SYS_8,2019-06-17 07:21:32,主机node_79 上I/O等待负载持续15分钟超过10%,0
257,SYS_3,2019-06-17 07:21:33,主机node_39 网卡eth0 接收流量持续10分钟平均值大于180M,0
258,SYS_3,2019-06-17 07:21:35,主机node_97 **application 停止运行,0
259,SYS_3,2019-06-17 07:21:35,主机node_3 ping延迟时间持续3分钟大于100ms,0
260,SYS_7,2019-06-17 07:21:35,主机node_53 网卡流量unknown,0
261,SYS_2,2019-06-17 07:21:36,主机node_70 Nginx 80端口的连接数大于2000,0
262,SYS_9,2019-06-17 07:21:36,"主机node_16 空闲CPU为4.0%,持续15分钟小于10%",0
263,SYS_3,2019-06-17 07:21:40,主机node_39 ping延迟时间持续3分钟大于100ms,0
264,SYS_5,2019-06-17 07:21:40,主机node_14 ping延迟时间持续3分钟大于100ms,0
265,SYS_3,2019-06-17 07:21:40,主机node_94 ping延迟时间持续3分钟大于100ms,0
266,SYS_8,2019-06-17 07:21:40,主机node_88 网卡eth0 接收流量持续10分钟平均值大于180M,0
267,SYS_2,2019-06-17 07:21:40,主机node_8 日志报错:无法获取连接,0
268,SYS_3,2019-06-17 07:21:40,主机node_86 ping延迟时间持续3分钟大于100ms,0
269,SYS_8,2019-06-17 07:21:42,主机node_88 上I/O等待负载大于50%,0
270,SYS_9,2019-06-17 07:21:45,主机node_80 堆内存平均使用率：94.61%（大于阈值：90%）,0
271,SYS_3,2019-06-17 07:21:45,主机node_3 ping延迟时间持续3分钟大于100ms,0
272,SYS_5,2019-06-17 07:21:46,主机node_85 网卡eth0 接收流量持续10分钟平均值大于300M,0
273,SYS_2,2019-06-17 07:21:48,主机node_37 **application 停止运行,0
274,SYS_8,2019-06-17 07:21:49,主机node_95 **** 请求延时大于5分钟,0
275,SYS_8,2019-06-17 07:21:49,主机node_10 上I/O等待负载持续15分钟超过10%,0
276,SYS_8,2019-06-17 07:21:49,主机node_49 日志报错:无法获取连接,0
277,SYS_10,2019-06-17 07:21:49,主机node_90 网卡eth0 发送流量持续30分钟平均值大于700M,0
278,SYS_8,2019-06-17 07:21:50,主机node_88 网卡eth0 接收流量持续10分钟平均值大于180M,0
279,SYS_1,2019-06-17 07:21:50,主机node_17 **application 停止运行,0
280,SYS_5,2019-06-17 07:21:50,主机node_14 ping延迟时间持续3分钟大于100ms,0
281,SYS_4,2019-06-17 07:21:51,主机node_72 FullGC平均耗时：2118ms（大于阈值：1000ms）,0
282,SYS_7,2019-06-17 07:21:52,主机node_89 硬盘Slot 00状态为Failed,0
283,SYS_5,2019-06-17 07:21:54,主机node_6 端口80通信异常,0
284,SYS_1,2019-06-17 07:21:55,主机node_31 url:http://node_31:8080访问失败,0
285,SYS_7,2019-06-17 07:21:55,主机node_53 网卡流量unknown,0
286,SYS_9,2019-06-17 07:21:56,"主机node_16 空闲CPU为4.0%,持续15分钟小于10%",0
287,SYS_5,2019-06-17 07:21:56,主机node_85 网卡eth0 接收流量持续10分钟平均值大于300M,0
288,SYS_6,2019-06-17 07:21:58,主机node_25 端口80通信异常,0
289,SYS_3,2019-06-17 07:21:59,主机node_28 网卡eth0 发送流量持续30分钟平均值大于700M,0
290,SYS_1,2019-06-17 07:21:59,主机node_83 分区剩余空间小于阀值10%,0
291,SYS_3,2019-06-17 07:22:00,主机node_94 ping延迟时间持续3分钟大于100ms,0
292,SYS_3,2019-06-17 07:22:00,主机node_39 ping延迟时间持续3分钟大于100ms,0
293,SYS_2,2019-06-17 07:22:00,主机node_8 日志报错:无法获取连接,0
294,SYS_5,2019-06-17 07:22:00,主机node_14 ping延迟时间持续3分钟大于100ms,0
295,SYS_3,2019-06-17 07:22:00,主机node_86 ping延迟时间持续3分钟大于100ms,0
296,SYS_7,2019-06-17 07:22:02,主机node_89 硬盘Slot 00状态为Failed,0
297,SYS_8,2019-06-17 07:22:02,主机node_88 上I/O等待负载大于50%,0
298,SYS_5,2019-06-17 07:22:06,主机node_85 网卡eth0 接收流量持续10分钟平均值大于300M,0
299,SYS_2,2019-06-17 07:22:07,主机node_7 上I/O等待负载大于50%,0
300,SYS_8,2019-06-17 07:22:07,主机node_87 Nginx 80端口的连接数大于2000,1
301,SYS_5,2019-06-17 07:22:09,主机node_74 Nginx 80端口的连接数大于2000,0
302,SYS_8,2019-06-17 07:22:09,主机node_49 日志报错:无法获取连接,0
